,index,tconst,originalTitle,genres,averageRating,startYear,endYear
18293,286479,tt0299299,The Frankie Vaughan Show,Music,8.0,1965,\N
18294,286480,tt0299300,The Freddie Starr Showcase,\N,8.0,1983,\N
18295,286481,tt0299301,Freddie Starr's Variety Madhouse,Comedy,8.0,1979,\N
18296,286482,tt0299302,Friday Night with Jonathan Ross,"Comedy,Music,Talk-Show",6.9,2001,2010
18297,286483,tt0299303,Fugitivos Reality Mission,"Game-Show,Reality-TV",6.4,2001,2001
18298,286484,tt0299304,Gadzooks! It's All Happening,\N,6.7,1965,\N
18299,286485,tt0299305,Galaxy Goof-Ups,"Animation,Comedy",8.0,1978,\N
18300,286486,tt0299306,Gasalla 91,Comedy,8.5,1991,\N
18301,286487,tt0299307,Gekkô kamen,"Action,Adventure,Mystery",6.6,1958,\N
18302,286488,tt0299308,Genante verhalen,Comedy,8.2,2002,\N
18303,286489,tt0299309,Get It Together,"Music,Talk-Show",7.2,1977,1981
18304,286490,tt0299310,Getting Together,Family,7.9,1987,\N
18305,286491,tt0299311,The Golden Oldie Picture Show,Music,6.3,1985,1988
18306,286492,tt0299312,"Graciela y Andrés, de una a tres",Talk-Show,6.9,1991,\N
18307,286493,tt0299313,The Great Western Musical Thunderbox,\N,7.9,1974,1975
18308,286494,tt0299314,Hamogelate einai metadotiko,Talk-Show,7.5,1994,\N
18309,286495,tt0299315,Hi! Summer,\N,7.3,1977,1977
18310,286496,tt0299316,Hiperhumor,Comedy,7.1,1987,\N
18311,286497,tt0299317,In the Spotlight,\N,8.4,2001,\N
18312,286498,tt0299318,It's Cliff Richard,Music,7.9,1970,1974
18313,286499,tt0299319,It's Cliff and Friends,\N,7.7,1975,1976
18314,286500,tt0299320,It's Lulu,Musical,7.0,1970,1973
18315,286501,tt0299321,It's Sunday Night,\N,7.4,1969,\N
18316,286502,tt0299322,It's the Bachelors,Music,7.4,1969,\N
18317,286504,tt0299324,Jackpot,Game-Show,7.7,1989,1990
18318,286505,tt0299325,James Galway Invites,"Music,Talk-Show",7.6,1991,\N
18319,286506,tt0299326,The Jimmy Logan Show,\N,7.2,1969,\N
18320,286507,tt0299327,Joan Rivers: Can We Talk?,Talk-Show,7.9,1986,\N
18321,286508,tt0299328,The John Denver Show,Music,6.6,1973,\N
18322,286509,tt0299329,Join Jim Dale,Comedy,7.5,1969,\N
18323,286510,tt0299330,Julie Felix,\N,7.7,1970,\N
18324,286511,tt0299331,Karen Kay,\N,7.7,1983,1986
18325,286512,tt0299332,The Krankies Klub,"Comedy,Family",7.5,1982,1984
18326,286514,tt0299334,Lalala live,Music,7.9,1996,1999
18327,286515,tt0299335,Leo Sayer,"Music,Talk-Show",6.8,1983,1983
18328,286516,tt0299336,Let's Rock,\N,7.2,1981,\N
18329,286517,tt0299337,De liegende doos,"Comedy,Music",8.2,1995,\N
18330,286518,tt0299338,Life 360,Documentary,7.2,2001,\N
18331,286519,tt0299339,Lifetime Now,\N,7.1,2001,2003
18332,286520,tt0299340,Lift Off,Music,6.8,1969,1974
18333,286521,tt0299341,Little Miss,"Animation,Family,Short",7.3,1983,1983
18334,286522,tt0299342,London Night Out,\N,7.5,1978,1983
18335,286523,tt0299343,The London Palladium Show,"Comedy,Music",7.7,1966,1969
18336,286524,tt0299344,Look Alive,Music,7.1,1975,1976
18337,286525,tt0299345,Magazine for Fai,"Comedy,Family",8.1,1995,1999
18338,286526,tt0299346,Magic Circle,Family,8.0,1977,\N
18339,286527,tt0299347,The Magic Comedy Strip,Comedy,7.4,1991,1992
18340,286528,tt0299348,Mahallenin Muhtarlari,"Comedy,Family",7.7,1992,2002
18341,286529,tt0299349,Manhunt,Game-Show,7.3,2001,\N
18342,286530,tt0299350,Mantovani and His Concert Orchestra,\N,7.8,1968,1974
18343,286531,tt0299351,Mary's Magazine,Music,7.6,1972,\N
18344,286533,tt0299353,Moria Banana,Comedy,7.5,1995,\N
18345,286535,tt0299355,NV Peeters,\N,7.0,1997,\N
18346,286536,tt0299356,The New Fred and Barney Show,"Animation,Comedy,Family",8.7,1979,1979
18347,286537,tt0299357,NieA under 7,"Animation,Comedy,Sci-Fi",8.0,2000,2000
18348,286539,tt0299359,The Nudnik Show,Animation,6.5,1991,\N
18349,286540,tt0299360,Nunca Digas Adeus,\N,7.7,2001,2002
18350,286541,tt0299361,Nur die Liebe zählt,\N,7.0,1993,\N
18351,286542,tt0299362,The Other Half,Talk-Show,8.2,2001,2003
18352,286543,tt0299363,Pas geverfd!,\N,7.7,2001,\N
18353,286544,tt0299364,Phettbergs nette Leit Show,\N,7.3,1994,\N
18354,286545,tt0299365,Police Call,Drama,8.1,1954,\N
18355,286547,tt0299367,Prikkelpraatjes,Family,8.4,1976,\N
18356,286548,tt0299368,Project Greenlight,Reality-TV,8.1,2001,2015
18357,286549,tt0299369,Pájaro ángel,Drama,8.2,1974,\N
18358,286550,tt0299370,R.C. Presents New Faces',Family,8.1,1975,1977
18359,286551,tt0299371,Rache ist süß,\N,7.9,1998,\N
18360,286553,tt0299373,Reality Reality,Reality-TV,8.0,2001,\N
18361,286554,tt0299374,Richard & Judy,Talk-Show,7.8,2001,2009
18362,286555,tt0299375,Robinson ekspeditionen,"Adventure,Game-Show,Reality-TV",7.7,1998,\N
18363,286556,tt0299376,Robotica,\N,7.2,2001,2002
18364,286557,tt0299377,Saru no gundan,"Adventure,Drama,Family",7.9,1974,\N
18365,286558,tt0299378,Seigi wo ai suru mono: Gekkô kamen,"Action,Adventure,Animation",7.0,1972,1972
18366,286559,tt0299379,Seis para triunfar,"Family,Game-Show",7.5,1988,\N
18367,286560,tt0299381,She-Commerce,\N,8.3,2000,\N
18368,286561,tt0299382,El show de Pepe Biondi,Comedy,7.4,1956,\N
18369,286562,tt0299383,Showbiz,Comedy,7.2,1982,\N
18370,286563,tt0299384,Siglo XX Cambalache,\N,7.5,1991,\N
18371,286564,tt0299385,Silence la violence!,\N,7.9,2001,\N
18372,286565,tt0299387,Solterita y a la orden,"Comedy,Romance",7.3,2001,\N
18373,286566,tt0299388,Sooty,"Adventure,Comedy,Family",7.5,2001,2004
18374,286567,tt0299389,The Space Explorers,\N,7.7,1961,\N
18375,286568,tt0299390,Stacey Stone,"Comedy,Drama,Family",8.6,2001,2003
18376,286569,tt0299391,Straight to the Heart,\N,7.4,1989,\N
18377,286570,tt0299392,Super Serial Theater,"Action,Adventure,Sci-Fi",7.6,1959,\N
18378,286571,tt0299393,Sushi,\N,7.3,2001,\N
18379,286572,tt0299394,Ta Te Show,Family,8.2,1992,1996
18380,286573,tt0299395,Tabou,\N,7.6,2002,\N
18381,286574,tt0299396,Taff Acre,\N,7.6,1981,\N
18382,286575,tt0299397,Tales from the Anti-Man,\N,8.8,2000,\N
18383,286576,tt0299398,Tama of Third Street: Have You Seen My Tama?,Family,6.4,1993,\N
18384,286577,tt0299399,Tato por ciento,Comedy,8.4,1981,\N
18385,286578,tt0299400,Tato siempre en domingo,"Comedy,Talk-Show",7.8,1970,\N
18386,286579,tt0299401,Tik tak,Family,8.4,1981,2006
18387,286580,tt0299402,Tomorrow's World,Documentary,7.3,2001,\N
18388,286581,tt0299403,Las tres caras de Malvina,Comedy,7.8,1963,\N
18389,286583,tt0299405,Truth or Scare,"Documentary,Horror",7.5,2001,2003
18390,286585,tt0299407,U beslist,"Drama,Family",7.4,1995,\N
18391,286586,tt0299408,Unterwegs nach Atlantis,"Comedy,Family,Sci-Fi",7.4,1982,\N
18392,286587,tt0299409,Verdenskaberen,\N,8.2,2001,\N
18393,286588,tt0299410,Verkehrsgericht,\N,6.4,1983,2001
18394,286589,tt0299411,Videoshow,Family,7.4,1979,\N
18395,286590,tt0299412,Lo viste a Porcel?,Comedy,6.5,1984,\N
18396,286591,tt0299413,De vliegende doos,"Comedy,Family,Music",7.1,1995,\N
18397,286592,tt0299414,Volver a vivir,Family,6.9,1989,\N
18398,286593,tt0299415,Het vrije woord,Family,6.7,1963,\N
18399,286594,tt0299416,Vroemtuigen,\N,7.3,1989,\N
18400,286595,tt0299417,X-Chromosome,"Animation,Comedy",7.3,1999,\N
18401,286596,tt0299418,outTHERE,"Horror,Sci-Fi",7.9,2001,\N
18402,286597,tt0299419,La única noche,"Crime,Romance",6.2,1985,\N
18403,286608,tt0299431,:20 Minute Workout,Short,7.2,1982,\N
18404,286946,tt0299793,La double vie de Théophraste Longuet,"Drama,Mystery",7.1,1981,\N
18405,286977,tt0299826,Willy Nilly,Comedy,8.1,2001,\N
18406,286980,tt0299829,7-es csatorna,"Comedy,Drama,Family",7.3,1999,\N
18407,287061,tt0299913,The Funny Company,"Animation,Family,Short",7.9,1963,\N
18408,287351,tt0300213,The Morph Files,"Animation,Family",7.4,1995,\N
18409,287441,tt0300306,De opkopers,Family,7.2,1977,1983
18410,287479,tt0300345,Play at Home,"Documentary,Music",6.7,1984,1984
18411,287723,tt0300602,Urban Gothic,Horror,7.8,2000,2021
18412,287821,tt0300704,1 jaar gratis,Game-Show,6.9,2001,\N
18413,287822,tt0300705,37 Honey St,Drama,7.4,1998,\N
18414,287823,tt0300706,The 5th Wheel,"Comedy,Reality-TV,Romance",6.3,2001,2004
18415,287824,tt0300707,60 Seconds,News,7.5,2004,\N
18416,287825,tt0300708,63 'Balabasadas',\N,7.3,1963,\N
18417,287826,tt0300709,:20 Minute Workout,Reality-TV,7.7,1983,\N
18418,287827,tt0300710,A la cama con Moria,Comedy,6.7,1990,\N
18419,287828,tt0300711,Adamseplene: Full pupp,Comedy,7.6,2001,\N
18420,287829,tt0300712,Adventures in Wonderland,\N,7.7,2000,\N
18421,287830,tt0300713,Agrippine,"Animation,Comedy",7.2,2001,\N
18422,287831,tt0300714,Alberto y Susana,Comedy,7.3,1980,\N
18423,287832,tt0300715,Alli mia fasaria,Comedy,6.9,1994,\N
18424,287833,tt0300716,"Alli to proi, alli to vrady","Comedy,Family",7.0,1995,\N
18425,287835,tt0300718,Alô Doçura,Comedy,7.0,1990,\N
18426,287836,tt0300720,I anadyomeni,Drama,7.2,1978,1979
18427,287837,tt0300721,Anamesa se treis gynaikes,"Drama,Romance",7.0,1982,1983
18428,287838,tt0300722,Anatolikos anemos,Drama,7.3,1992,1993
18429,287839,tt0300723,Angelica pecado,"Crime,Horror,Mystery",7.4,2000,\N
18430,287840,tt0300724,Animal Champions,\N,6.9,2001,\N
18431,287841,tt0300725,Arsenio Jams,"Comedy,Music,Talk-Show",7.0,2001,\N
18432,287842,tt0300726,At the Movies,\N,7.0,1991,\N
18433,287843,tt0300727,Back of the Y Masterpiece Television,"Action,Comedy",7.0,2008,\N
18434,287845,tt0300729,Beauty,"Comedy,Drama,Family",7.3,1997,\N
18435,287846,tt0300730,Benner & Benner,\N,6.9,2001,2002
18436,287847,tt0300731,Bert & Bertje,Family,7.1,1969,\N
18437,287848,tt0300732,Better by Design,Documentary,7.2,2000,\N
18438,287849,tt0300733,Beyond with James Van Praagh,\N,7.3,2002,\N
18439,287850,tt0300734,The Big Big Talent Show,"Game-Show,Music",7.5,1996,\N
18440,287853,tt0300737,Birdman,"Comedy,Family",7.6,1978,\N
18441,287854,tt0300738,Blouse and Skirt,Comedy,6.5,2000,2000
18442,287855,tt0300740,Body by Jake,\N,7.6,1988,\N
18443,287856,tt0300741,The Bounty Hunters,Family,7.4,2000,\N
18444,287858,tt0300743,Buckaroo 500,"Family,Western",6.7,1964,\N
18445,287859,tt0300744,Canned Carrott,Comedy,7.0,1990,\N
18446,287861,tt0300746,Coração de Estudante,"Comedy,Drama,Family",7.4,2002,\N
18447,287862,tt0300747,Costa!,Romance,7.2,2001,2005
18448,287863,tt0300748,Cómplices al rescate,"Comedy,Drama,Family",6.9,2002,2002
18449,287864,tt0300749,Dave Allen,Comedy,6.9,1993,1994
18450,287865,tt0300750,Dennis,"Comedy,Family,Romance",7.9,2002,2003
18451,287867,tt0300752,Don Francisco presenta,"Comedy,Family,Music",7.6,2002,2012
18452,287869,tt0300754,Duel,"Comedy,Game-Show",7.0,1997,\N
18453,287870,tt0300755,Emergency Videos,\N,7.4,2001,\N
18454,287871,tt0300756,The Endless Grind,\N,6.8,2001,\N
18455,287872,tt0300757,Epifaneia,Drama,7.5,2001,\N
18456,287873,tt0300758,Felipe,Comedy,7.4,1960,\N
18457,287874,tt0300759,The Firestone Hour,Music,7.1,1952,\N
18458,287875,tt0300760,Flora Encantada,\N,6.9,1999,\N
18459,287876,tt0300761,Forfall,Reality-TV,7.2,2001,\N
18460,287877,tt0300762,Formula USA Motorcycle Roadracing,\N,7.0,1990,\N
18461,287879,tt0300764,Gasalla,Comedy,7.4,1988,\N
18462,287880,tt0300765,Giant Creepy Crawlies,Family,7.6,2001,\N
18463,287881,tt0300766,The Golf Show,Family,7.1,1999,\N
18464,287882,tt0300767,Grande Pai,Comedy,7.3,1991,\N
18465,287883,tt0300769,Ground Zero,"Family,Music",7.3,1998,2001
18466,287884,tt0300770,Die große Flucht,\N,7.9,2001,\N
18467,287885,tt0300771,Hatzreef Shel Tamari,Family,7.8,1970,1974
18468,287886,tt0300772,He Wai,"Comedy,Family,Musical",6.4,2001,\N
18469,287887,tt0300773,Healthspells,Animation,6.9,1997,1998
18470,287888,tt0300774,Heartland,Family,7.4,2001,\N
18471,287889,tt0300775,High Adventure TV,Sport,7.2,1992,\N
18472,287890,tt0300776,History vs. Hollywood,"Documentary,History",6.9,2001,\N
18473,287892,tt0300778,Honky Tonk,Music,7.0,1981,\N
18474,287893,tt0300779,De horzel,"Comedy,News",7.1,2001,\N
18475,287894,tt0300780,How,Family,7.0,1966,1981
18476,287897,tt0300783,The Ice Palace,"Family,Musical",7.2,1971,\N
18477,287898,tt0300784,Interceptor,Game-Show,7.2,1989,\N
18478,287900,tt0300787,The John Gary Show,"Comedy,Music",7.1,1966,\N
18479,287901,tt0300788,The Jonathan Winters Specials,Comedy,7.4,1964,\N
18480,287902,tt0300789,Juana y sus hermanas,Comedy,7.3,1991,1993
18481,287903,tt0300790,De kip of het ei,\N,7.4,1997,\N
18482,287904,tt0300791,Koste wat het kost,\N,7.7,1997,\N
18483,287905,tt0300792,The Kumars at No. 42,"Comedy,Talk-Show",7.3,2001,2006
18484,287906,tt0300793,Late Night Fantasy,\N,7.4,2001,\N
18485,287907,tt0300794,Laure de vérité,Talk-Show,7.3,2001,\N
18486,287908,tt0300795,Legend of the Hidden City,"Action,Adventure,Family",7.3,1997,\N
18487,287909,tt0300796,Letters to Laugh-In,"Comedy,Game-Show",7.3,1969,\N
18488,287910,tt0300797,The Little Flying Bears,"Animation,Family",7.1,1990,\N
18489,287911,tt0300798,Lofters Love Shack,\N,7.5,2001,\N
18490,287912,tt0300799,Lysthuset,Adult,7.5,2000,\N
18491,287913,tt0300800,The Mad Dash,\N,7.2,1979,1981
18492,287914,tt0300801,Man bijt hond,Comedy,7.7,1997,\N
18493,287915,tt0300802,Mary-Kate and Ashley in Action!,"Adventure,Animation,Comedy",7.4,2001,2002
18494,287916,tt0300803,Max the 2000-Year-Old Mouse,"Animation,Family,History",6.8,1967,\N
18495,287917,tt0300804,Meanwhile on BBC2,\N,7.4,1971,\N
18496,287918,tt0300805,Meet Peters & Lee,"Comedy,Music",6.2,1976,\N
18497,287919,tt0300806,Melody Inn,\N,7.4,1972,1973
18498,287920,tt0300807,Michael Ball,\N,7.5,1993,1994
18499,287921,tt0300808,Mike and Bernie's Scene,Comedy,6.7,1970,\N
18500,287922,tt0300809,Millicent,\N,7.2,1966,\N
18501,287923,tt0300810,Mirakelpojken,"Adventure,Family,Fantasy",7.3,2001,\N
18502,287924,tt0300811,Mole People: Life in the World Below,\N,6.4,2001,\N
18503,287925,tt0300812,Mollen en kruisen,"Family,Music",6.8,1995,\N
18504,287926,tt0300813,Monumental Moria,Comedy,7.1,1989,\N
18505,287927,tt0300814,The Moviemakers,\N,8.4,1984,\N
18506,287928,tt0300815,Mundo da Lua,"Family,Fantasy",6.9,1990,\N
18507,287929,tt0300816,Sandler and Young's Kraft Music Hall,\N,8.2,1969,\N
18508,287930,tt0300817,"Music, Music, Music",\N,6.1,1969,1969
18509,287931,tt0300818,The Musical Time Machine,\N,7.0,1975,1977
18510,287932,tt0300819,The Mystery of Black Rose Castle,"Action,Adventure,Comedy",7.1,2001,\N
18511,287933,tt0300820,N'ajustez pas votre sécheuse,Comedy,7.2,2001,\N
18512,287934,tt0300821,Naked City,Music,6.7,1993,1994
18513,287935,tt0300822,Name Droppers,Game-Show,8.3,1969,\N
18514,287936,tt0300823,Namiddagshow,News,6.9,1997,\N
18515,287937,tt0300824,Nana Mouskouri,\N,7.4,1971,1976
18516,287939,tt0300826,The New London Palladium Show,Music,7.5,1965,\N
18517,287940,tt0300827,Ted Hamilton's New Wave,Music,8.9,1973,\N
18518,287941,tt0300828,Nickelodeon Arcade,"Family,Game-Show",7.9,1992,1997
18519,287942,tt0300829,Nieuwe maandag,"Music,News",6.8,1997,\N
18520,287943,tt0300830,Night Out at the London Casino,\N,7.4,1977,\N
18521,287944,tt0300831,No Stilettos,\N,5.8,1993,\N
18522,287945,tt0300832,Old Tom,"Animation,Family",7.7,2002,2002
18523,287946,tt0300833,Operation: Entertainment,"Comedy,Music",7.0,1968,\N
18524,287947,tt0300834,POWW: Powerful Women of Wrestling,Sport,7.5,1987,\N
18525,287948,tt0300835,Paradys,"Comedy,Drama",7.9,1994,\N
18526,287949,tt0300836,The Paul Winchell and Jerry Mahoney Show,"Comedy,Family",7.1,1950,1956
18527,287950,tt0300837,Pepsi Chart,"Comedy,Family,Music",7.3,2001,\N
18528,287951,tt0300838,The Pet Set,"Family,Reality-TV,Talk-Show",7.0,1971,1972
18529,287952,tt0300839,A Place in the Sun,Documentary,7.7,2000,\N
18530,287953,tt0300840,Prime Time,Drama,8.1,1986,\N
18531,287955,tt0300842,Ramdam,"Comedy,Drama,Family",7.7,2001,2008
18532,287956,tt0300844,The Real McCoy,Comedy,7.7,1991,1996
18533,287957,tt0300845,The Real Tom Kennedy Show,Talk-Show,7.6,1970,1970
18534,287958,tt0300846,Rolf on Art,\N,7.1,2001,2007
18535,287960,tt0300848,Rozengeur & wodka lime,"Comedy,Drama,Romance",7.9,2001,2006
18536,287961,tt0300849,Se on siinä,"Comedy,Game-Show,Sport",8.1,2001,2009
18537,287963,tt0300851,Señoritas alumnas,"Comedy,Family",8.2,1962,\N
18538,287964,tt0300852,"Shake, Rock and Roll",Music,7.0,1973,\N
18539,287965,tt0300853,Show de Libertad Lamarque,\N,7.7,1964,\N
18540,287966,tt0300855,So It Goes,Music,7.6,1976,1977
18541,287967,tt0300856,SoGayTV,\N,7.3,2001,2002
18542,287968,tt0300857,Sospetti,Crime,6.2,2000,\N
18543,287969,tt0300858,The Soupy Sales Show,Comedy,6.7,1976,\N
18544,287970,tt0300859,Supûn obâsan,"Animation,Comedy,Fantasy",6.6,1983,1984
18545,287971,tt0300860,Stop! Kung Fu!,Action,8.6,2001,\N
18546,287972,tt0300861,Super Rupert,"Action,Adventure,Family",6.8,2001,\N
18547,287973,tt0300862,Sãos & Salvos!,"Comedy,Family",6.5,2000,\N
18548,287974,tt0300863,TV Go Home,Comedy,7.8,2001,\N
18549,287975,tt0300864,Talking Film,\N,7.0,1978,1984
18550,287976,tt0300865,That's So Raven,"Comedy,Family,Fantasy",7.4,2003,2007
18551,287977,tt0300866,Thrill of a Lifetime,\N,8.2,1981,1987
18552,287978,tt0300867,Coup de bleu dans les étoiles,"Animation,Family,History",6.5,1993,1993
18553,287979,tt0300868,Los trabajos de Marrone,"Comedy,Family",8.8,1960,\N
18554,287980,tt0300869,Triptiek,"Drama,Family",7.8,1994,\N
18555,287981,tt0300870,U8 on Film,\N,8.1,2001,\N
18556,287982,tt0300871,Ultimate Reality,Adventure,7.7,2001,\N
18557,287983,tt0300872,"Un, dos, tres... responda otra vez","Comedy,Family,Game-Show",6.6,1972,2004
18558,287984,tt0300873,Union libre,\N,7.7,1998,\N
18559,287985,tt0300874,Vivo con un fantasma,Comedy,7.8,1993,\N
18560,287986,tt0300875,Vlaamse gaaien,\N,6.5,1997,\N
18561,287987,tt0300876,The Waiting Game,Game-Show,7.0,2001,\N
18562,287988,tt0300877,Wakakusa monogatari yori wakakusa no yonshimai,"Animation,Drama,Family",7.3,1981,1981
18563,287990,tt0300880,Wildlife Specials,Documentary,8.2,1995,\N
18564,287991,tt0300881,World According to Nicholas,\N,7.2,1979,\N
18565,287992,tt0300882,Yungermann,Drama,7.9,1978,\N
18566,287993,tt0300883,Zalm voor Corleone,\N,7.8,2001,\N
18567,287994,tt0300884,Ô... Coitado!,Comedy,7.4,1999,\N
18568,288009,tt0300901,Eine Frau bleibt eine Frau,Family,8.0,1972,1979
18569,288208,tt0301116,Codename Icarus,"Drama,Family",8.1,1981,\N
18570,288215,tt0301123,The Comic Book Kids,"Family,Fantasy",7.9,1982,\N
18571,288344,tt0301263,Eco moda,"Comedy,Drama,Romance",7.9,2001,2002
18572,288549,tt0301494,Jute City,"Drama,Thriller",8.1,1991,\N
18573,288803,tt0301772,Reporter's Story,\N,8.3,1977,\N
18574,289058,tt0302066,+ de cinéma,"Documentary,News,Short",7.4,2001,2002
18575,289059,tt0302067,The Three Friends... and Jerry,"Animation,Comedy,Family",7.6,1999,1999
18576,289060,tt0302069,After the Beep,\N,7.5,1996,\N
18577,289061,tt0302070,L'agence Lambert,\N,8.1,1997,\N
18578,289063,tt0302072,Allein gegen alle,Documentary,6.9,1963,\N
18579,289064,tt0302073,Animal Legends,Documentary,7.2,2000,\N
18580,289065,tt0302074,Banzai,Game-Show,7.2,2001,2003
18581,289066,tt0302075,Becoming,"Music,Reality-TV",7.7,2001,\N
18582,289067,tt0302076,Bliss,"Drama,Romance",7.2,2002,2004
18583,289068,tt0302077,Breakaway,\N,8.7,1983,1984
18584,289069,tt0302078,Brown,\N,7.0,1999,2001
18585,289070,tt0302079,Le calendrier du Père Noël,\N,7.6,2001,\N
18586,289071,tt0302080,The Canned Film Festival,"Comedy,Fantasy,Horror",7.2,1986,\N
18587,289072,tt0302081,Captain Dashing Dog,\N,5.9,1976,\N
18588,289073,tt0302083,Cartoon Cartoon Fridays,"Action,Adventure,Animation",7.4,2000,2006
18589,289074,tt0302084,The Challengers,Game-Show,6.5,1990,1991
18590,289075,tt0302085,Choice!,\N,8.2,1998,2004
18591,289076,tt0302086,De commissie Wyndaele,"Comedy,Talk-Show",7.7,1997,\N
18592,289077,tt0302088,Dalli Dalli,Game-Show,6.8,1971,1986
18593,289078,tt0302089,Dave Barlia: Extreme Stuntman,Action,7.5,1999,\N
18594,289079,tt0302090,Defectors,Game-Show,6.9,2001,\N
18595,289081,tt0302092,Dionne and Friends,"Music,Talk-Show",7.6,1990,\N
18596,289084,tt0302095,Ernstige delicten,Drama,7.2,2002,2004
18597,289086,tt0302097,Electric Music Show,Music,7.5,1983,\N
18598,289087,tt0302098,The Evidence,\N,8.1,2001,\N
18599,289088,tt0302099,Fabien Cosma,\N,7.6,2001,\N
18600,289089,tt0302100,The Factory Weekend,\N,7.3,1999,\N
18601,289090,tt0302101,The Factory,\N,7.8,1998,\N
18602,289091,tt0302103,Footballers' Wives,Drama,7.3,2002,2006
18603,289094,tt0302106,Fresh Juice,\N,7.0,1998,\N
18604,289096,tt0302108,Futurequest,Documentary,7.0,1994,\N
18605,289097,tt0302109,G-Force: Guardians of Space,"Action,Adventure,Animation",6.4,1987,1987
18606,289098,tt0302110,GPTV,\N,7.5,2000,\N
18607,289099,tt0302111,Giljotiini,Game-Show,7.2,2001,2003
18608,289100,tt0302112,The Goal Rush,Sport,7.0,2001,2003
18609,289101,tt0302113,Hallo Robbie!,Family,7.4,2001,2009
18610,289103,tt0302115,Hollywood on Trial,\N,8.5,1999,\N
18611,289104,tt0302116,Homework Hotline,\N,8.3,1984,\N
18612,289105,tt0302117,Da Hood,\N,7.6,1998,2000
18613,289106,tt0302118,Ice Warriors,Game-Show,7.6,1998,\N
18614,289107,tt0302119,Idol densetsu Eriko,"Animation,Drama,Music",7.1,1989,\N
18615,289109,tt0302121,Ireland: am,"News,Talk-Show",6.5,2000,\N
18616,289110,tt0302122,Jack Palmer,\N,6.9,2001,\N
18617,289111,tt0302123,Jailbirds,Documentary,8.1,1999,\N
18618,289112,tt0302124,Jake and Jill,\N,7.5,2001,\N
18619,289113,tt0302125,The James Gang Rides Again,\N,7.4,1990,1992
18620,289114,tt0302126,Jaws and Claws,\N,6.3,1997,\N
18621,289115,tt0302127,Jokebook,"Animation,Comedy",7.6,1982,1982
18622,289116,tt0302128,Judge John Deed,"Crime,Drama,Mystery",6.8,2001,2007
18623,289117,tt0302129,Shinsaku jungle taitei,Animation,8.2,1989,\N
18624,289118,tt0302130,Agon,\N,7.1,1968,\N
18625,289119,tt0302131,Kenyon Confronts,\N,7.4,2001,\N
18626,289120,tt0302132,Day to Day,Talk-Show,7.6,1986,2004
